No;DB010;DB020;DB040;DB090;HX040;HX050;HX090
2114;2006;AT;Upper Austria;492.875;4;2.3;8136.617391
2115;2006;AT;Salzburg;532.7887324;4;2.3;15093.41304
2116;2006;AT;Styria;616.3409091;1;1;11618.09
2117;2006;AT;Tyrol;504.5696203;3;2;26407.025
2118;2006;AT;Lower Austria;574.0582011;3;1.8;14934.67222
2119;2006;AT;Carinthia;630.7863248;1;1;9431.33
2120;2006;AT;Upper Austria;643.2557252;1;1;34099.24
2121;2006;AT;Vienna;868.2204176;1;1;21418.7
2122;2006;AT;Lower Austria;515.1014493;2;1.5;19741.80667
2123;2006;AT;Styria;616.3409091;1;1;13598.75
2124;2006;AT;Styria;616.3409091;1;1;27267.66
2125;2006;AT;Vienna;651.8676056;2;1.5;23727.5
2126;2006;AT;Vienna;868.2204176;1;1;18857.2
2127;2006;AT;Styria;536.8923077;2;1.5;27781.78667
2128;2006;AT;Upper Austria;475.3544304;5;2.8;14974.84286
2129;2006;AT;Lower Austria;655.0646154;1;1;14916.43
2130;2006;AT;Burgenland;521.0517241;1;1;5981.33
2131;2006;AT;Tyrol;493.3823529;4;2.3;12697.4
2132;2006;AT;Vienna;868.2204176;1;1;20852.5
2133;2006;AT;Styria;616.3409091;1;1;25603.06
2134;2006;AT;Carinthia;535.7936508;2;1.3;15037.12308
2135;2006;AT;Lower Austria;556.4260355;4;2.1;8894.580952
2136;2006;AT;Lower Austria;556.4260355;4;2.5;13726.14
2137;2006;AT;Upper Austria;643.2557252;1;1;42903.79
2138;2006;AT;Upper Austria;643.2557252;1;1;5319.93
2139;2006;AT;Styria;536.8923077;2;1.5;41450.47333
2140;2006;AT;Styria;536.8923077;2;1.5;24329.62
2141;2006;AT;Tyrol;475.2972973;5;2.6;14937.18846
2142;2006;AT;Lower Austria;574.0582011;3;2;9335.59
2143;2006;AT;Lower Austria;574.0582011;3;2;21169.455
2144;2006;AT;Vienna;651.8676056;2;1.5;855.2933333
2145;2006;AT;Styria;482.0213904;3;2;15524.93
2146;2006;AT;Carinthia;630.7863248;1;1;13116.07
2147;2006;AT;Lower Austria;655.0646154;1;1;15085.28
2148;2006;AT;Styria;536.8923077;2;1.5;22369.38
2149;2006;AT;Upper Austria;643.2557252;1;1;16800.89
2150;2006;AT;Vienna;868.2204176;1;1;27306.95
2151;2006;AT;Tyrol;679.7288136;1;1;27952.71
2152;2006;AT;Styria;536.8923077;2;1.5;17667.92667
2153;2006;AT;Upper Austria;492.875;4;2.1;25492.50952
2154;2006;AT;Vienna;868.2204176;1;1;28219.32
2155;2006;AT;Vienna;868.2204176;1;1;34242.46
2156;2006;AT;Styria;482.0213904;3;2;21457.72
2157;2006;AT;Burgenland;521.0517241;1;1;15230.07
2158;2006;AT;Lower Austria;574.0582011;3;1.8;25602.40556
2159;2006;AT;Lower Austria;556.4260355;4;2.1;26262.62857
2160;2006;AT;Vienna;635.4571429;5;2.6;28325.23077
2161;2006;AT;Vorarlberg;518.1666667;2;1.5;23716.91333
2162;2006;AT;Lower Austria;655.0646154;1;1;7906.43
2163;2006;AT;Upper Austria;643.2557252;1;1;14318.8
2164;2006;AT;Tyrol;504.5696203;3;1.8;21817.05
2165;2006;AT;Upper Austria;507.6995074;3;2;26665.62
2166;2006;AT;Lower Austria;655.0646154;1;1;18703.29
2167;2006;AT;Upper Austria;643.2557252;1;1;3476.82
2168;2006;AT;Styria;616.3409091;1;1;8894.06
2169;2006;AT;Vorarlberg;518.1666667;2;1.5;23032.70667
2170;2006;AT;Vienna;642.36;3;1.8;10373.93889
2171;2006;AT;Styria;536.8923077;2;1.5;9457.106667
2172;2006;AT;Lower Austria;655.0646154;1;1;19309.33
2173;2006;AT;Tyrol;679.7288136;1;1;21661.68
2174;2006;AT;Vienna;868.2204176;1;1;25506.06
2175;2006;AT;Styria;536.8923077;2;1.5;9040.366667
2176;2006;AT;Lower Austria;515.1014493;2;1.5;16225.94667
2177;2006;AT;Tyrol;504.5696203;3;2;16747.745
2178;2006;AT;Styria;616.3409091;1;1;34841.2
2179;2006;AT;Upper Austria;507.6995074;3;2;22988.695
2180;2006;AT;Vienna;666.9791667;4;2.3;9419.891304
2181;2006;AT;Upper Austria;493.7943925;2;1.5;26098.80667
2182;2006;AT;Upper Austria;419.6666667;6;2.7;20330.50741
2183;2006;AT;Lower Austria;655.0646154;1;1;1135.19
2184;2006;AT;Styria;616.3409091;1;1;5621.55
2185;2006;AT;Upper Austria;643.2557252;1;1;31004.14
2186;2006;AT;Burgenland;476;3;2;36466.47
2187;2006;AT;Upper Austria;493.7943925;2;1.5;27400.42
2188;2006;AT;Lower Austria;655.0646154;1;1;21679.89
2189;2006;AT;Styria;482.0213904;3;2;13256.435
2190;2006;AT;Upper Austria;507.6995074;3;2;24234.75
2191;2006;AT;Vorarlberg;485.6792453;4;2.5;10456.492
2192;2006;AT;Styria;536.8923077;2;1.5;19009.82
2193;2006;AT;Upper Austria;643.2557252;1;1;19345.19
2194;2006;AT;Vienna;651.8676056;2;1.5;21692.34667
2195;2006;AT;Vorarlberg;622;1;1;6099.33
2196;2006;AT;Upper Austria;475.3544304;5;2.8;16781.50357
2197;2006;AT;Styria;536.8923077;2;1.5;20636.86667
2198;2006;AT;Upper Austria;493.7943925;2;1.5;50524.07333
2199;2006;AT;Upper Austria;507.6995074;3;2;13721.085
2200;2006;AT;Lower Austria;556.4260355;4;2.1;11801.42857
2201;2006;AT;Upper Austria;643.2557252;1;1;13836.97
2202;2006;AT;Upper Austria;493.7943925;2;1.5;24139.11333
2203;2006;AT;Upper Austria;493.7943925;2;1.5;18903.23333
2204;2006;AT;Styria;455.5714286;5;2.6;18923.30385
2205;2006;AT;Upper Austria;493.7943925;2;1.5;26400.70667
2206;2006;AT;Upper Austria;507.6995074;3;1.8;17256.53889
2207;2006;AT;Tyrol;679.7288136;1;1;13501.88
2208;2006;AT;Styria;482.0213904;3;2;18455.855
2209;2006;AT;Styria;482.0213904;3;1.8;24391.81111
2210;2006;AT;Vorarlberg;503.2222222;5;3;12456.38667
2211;2006;AT;Upper Austria;475.3544304;5;2.4;15699.675
2212;2006;AT;Tyrol;493.3823529;4;2.1;16690.80476
2213;2006;AT;Upper Austria;492.875;4;2.5;16241.372
2214;2006;AT;Carinthia;459;5;2.4;11499.64583
2215;2006;AT;Salzburg;614.6862745;2;1.5;22894.79333
2216;2006;AT;Lower Austria;574.0582011;3;1.8;11975.88333
2217;2006;AT;Salzburg;614.6862745;2;1.5;1958.36
2218;2006;AT;Lower Austria;574.0582011;3;2;24245.665
2219;2006;AT;Upper Austria;475.3544304;5;2.8;21621.17143
2220;2006;AT;Styria;616.3409091;1;1;29903.83
2221;2006;AT;Styria;616.3409091;1;1;24065.96
2222;2006;AT;Vorarlberg;503.2222222;5;3;32672.56333
2223;2006;AT;Vorarlberg;532.5909091;3;1.8;27684.44444
2224;2006;AT;Tyrol;567.1543624;2;1.5;40387.21333
2225;2006;AT;Vienna;868.2204176;1;1;21395.63
2226;2006;AT;Upper Austria;419.6666667;6;3.3;36243.5
2227;2006;AT;Tyrol;567.1543624;2;1.5;24842.32
2228;2006;AT;Vienna;868.2204176;1;1;10939.58
2229;2006;AT;Upper Austria;493.7943925;2;1.5;23880.89333
2230;2006;AT;Lower Austria;439;8;4.1;17960.50732
2231;2006;AT;Vorarlberg;532.5909091;3;1.8;24365.70556
2232;2006;AT;Lower Austria;556.4260355;4;2.5;11769.336
2233;2006;AT;Lower Austria;556.4260355;4;2.5;5825.468
2234;2006;AT;Carinthia;630.7863248;1;1;17215.65
2235;2006;AT;Tyrol;567.1543624;2;1.5;22125.38667
2236;2006;AT;Lower Austria;515.1014493;2;1.5;16561.34
2237;2006;AT;Vienna;868.2204176;1;1;36157.71
2238;2006;AT;Lower Austria;655.0646154;1;1;16191.13
2239;2006;AT;Vienna;868.2204176;1;1;17452.49
2240;2006;AT;Upper Austria;507.6995074;3;2;17769.4
2241;2006;AT;Vienna;651.8676056;2;1.5;38103.45333
2242;2006;AT;Lower Austria;497.9166667;6;3.1;29445.55806
2243;2006;AT;Tyrol;567.1543624;2;1.5;39852.21333
2244;2006;AT;Styria;484.9344262;4;2.3;12910.1
2245;2006;AT;Upper Austria;643.2557252;1;1;25259.03
2246;2006;AT;Upper Austria;493.7943925;2;1.5;8179.946667
2247;2006;AT;Lower Austria;655.0646154;1;1;27777.51
2248;2006;AT;Tyrol;567.1543624;2;1.5;22481.01333
2249;2006;AT;Upper Austria;507.6995074;3;1.8;21977.12778
2250;2006;AT;Lower Austria;556.4260355;4;2.1;20242.92857
2251;2006;AT;Carinthia;434.6923077;6;3.1;13661.41935
2252;2006;AT;Styria;482.0213904;3;1.8;16931.58333
2253;2006;AT;Tyrol;567.1543624;2;1.3;16305.23077
2254;2006;AT;Tyrol;679.7288136;1;1;27611.25
2255;2006;AT;Vienna;868.2204176;1;1;12698.67
2256;2006;AT;Burgenland;554.5;7;3.6;9719.461111
2257;2006;AT;Styria;484.9344262;4;2.5;26550.912
2258;2006;AT;Vienna;642.36;3;2;24804.05
2259;2006;AT;Lower Austria;515.1014493;2;1.5;46345.44
2260;2006;AT;Carinthia;527.6;3;1.8;13296.69444
2261;2006;AT;Tyrol;567.1543624;2;1.5;32960.69333
2262;2006;AT;Lower Austria;556.4260355;4;2.1;16715.86667
2263;2006;AT;Styria;484.9344262;4;2.5;37421.4
2264;2006;AT;Upper Austria;643.2557252;1;1;11374.5
2265;2006;AT;Styria;484.9344262;4;2.5;17470.176
2266;2006;AT;Upper Austria;507.6995074;3;2;34519.755
2267;2006;AT;Salzburg;693.3203883;1;1;27579.48
2268;2006;AT;Lower Austria;574.0582011;3;1.8;12395.51111
2269;2006;AT;Carinthia;630.7863248;1;1;14380.48
2270;2006;AT;Styria;536.8923077;2;1.5;13548.56667
2271;2006;AT;Tyrol;679.7288136;1;1;30670.96
2272;2006;AT;Lower Austria;655.0646154;1;1;7311.24
2273;2006;AT;Tyrol;504.5696203;3;2;6923.625
2274;2006;AT;Upper Austria;492.875;4;2.3;23651.25217
2275;2006;AT;Lower Austria;655.0646154;1;1;19342.64
2276;2006;AT;Burgenland;476;3;1.8;27587.81667
2277;2006;AT;Tyrol;679.7288136;1;1;13475.97
2278;2006;AT;Upper Austria;419.6666667;6;2.7;19480.52593
2279;2006;AT;Lower Austria;574.0582011;3;2;15883.37
2280;2006;AT;Styria;616.3409091;1;1;11792.97
2281;2006;AT;Styria;536.8923077;2;1.5;18562.94
2282;2006;AT;Lower Austria;655.0646154;1;1;54359.48
2283;2006;AT;Vienna;642.36;3;1.8;25534.71667
2284;2006;AT;Lower Austria;515.1014493;2;1.5;16576.80667
2285;2006;AT;Vienna;868.2204176;1;1;18362.99
2286;2006;AT;Carinthia;535.7936508;2;1.5;24080.29333
2287;2006;AT;Styria;536.8923077;2;1.5;21289.35333
2288;2006;AT;Carinthia;518.6190476;4;2.5;14279.96
2289;2006;AT;Upper Austria;493.7943925;2;1.5;21481.04
2290;2006;AT;Upper Austria;492.875;4;2.3;21351.95652
2291;2006;AT;Vienna;651.8676056;2;1.5;31013.88667
2292;2006;AT;Upper Austria;643.2557252;1;1;12515.9
2293;2006;AT;Vienna;642.36;3;2;23421.925
2294;2006;AT;Styria;484.9344262;4;2.3;19572.98696
2295;2006;AT;Upper Austria;419.6666667;6;2.7;44034.07778
2296;2006;AT;Lower Austria;497.9166667;6;3.3;16396.39697
2297;2006;AT;Styria;616.3409091;1;1;8800.96
2298;2006;AT;Styria;536.8923077;2;1.5;19737.66667
2299;2006;AT;Lower Austria;655.0646154;1;1;17017.9
2300;2006;AT;Vienna;651.8676056;2;1.5;25321.97333
2301;2006;AT;Vienna;868.2204176;1;1;6699.48
2302;2006;AT;Upper Austria;493.7943925;2;1.5;8440.986667
2303;2006;AT;Upper Austria;492.875;4;2.1;14646.9619
2304;2006;AT;Lower Austria;515.1014493;2;1.5;9491.246667
2305;2006;AT;Carinthia;518.6190476;4;2.5;24195.032
2306;2006;AT;Upper Austria;492.875;4;2.5;25967.78
2307;2006;AT;Lower Austria;515.1014493;2;1.5;12019.3
2308;2006;AT;Lower Austria;655.0646154;1;1;15145.15
2309;2006;AT;Carinthia;535.7936508;2;1.5;23338.25333
2310;2006;AT;Vienna;651.8676056;2;1.5;46968.73333
2311;2006;AT;Vienna;868.2204176;1;1;7541.6
2312;2006;AT;Styria;616.3409091;1;1;9188.96
2313;2006;AT;Carinthia;630.7863248;1;1;10156.59
2314;2006;AT;Lower Austria;556.4260355;4;2.1;30414.50476
2315;2006;AT;Styria;616.3409091;1;1;13753.45
2316;2006;AT;Vienna;868.2204176;1;1;35398.14
2317;2006;AT;Upper Austria;475.3544304;5;2.8;24168.76071
2318;2006;AT;Carinthia;535.7936508;2;1.5;19537
2319;2006;AT;Vienna;868.2204176;1;1;1503.6
2320;2006;AT;Vienna;666.9791667;4;2.5;21762.068
2321;2006;AT;Vienna;868.2204176;1;1;24346.73
2322;2006;AT;Upper Austria;643.2557252;1;1;53131.33
2323;2006;AT;Vienna;651.8676056;2;1.5;17631.90667
2324;2006;AT;Tyrol;567.1543624;2;1.3;14888.20769
2325;2006;AT;Upper Austria;492.875;4;2.3;36341.3913
2326;2006;AT;Upper Austria;678;8;3.9;24459.78974
2327;2006;AT;Upper Austria;643.2557252;1;1;14875.44
2328;2006;AT;Carinthia;630.7863248;1;1;14124.4
2329;2006;AT;Lower Austria;515.1014493;2;1.5;23784.27333
2330;2006;AT;Carinthia;518.6190476;4;2.3;16518.11304
2331;2006;AT;Upper Austria;492.875;4;2.5;21248.04
2332;2006;AT;Vienna;868.2204176;1;1;26540.79
2333;2006;AT;Styria;536.8923077;2;1.5;17867.16
2334;2006;AT;Salzburg;693.3203883;1;1;27269.92
2335;2006;AT;Upper Austria;493.7943925;2;1.5;46725.4
2336;2006;AT;Styria;484.9344262;4;2.5;16530.068
2337;2006;AT;Lower Austria;574.0582011;3;1.8;21855.11111
2338;2006;AT;Salzburg;614.6862745;2;1.5;682.56
2339;2006;AT;Vienna;868.2204176;1;1;5329.96
2340;2006;AT;Carinthia;630.7863248;1;1;14935.67
2341;2006;AT;Tyrol;493.3823529;4;2.1;14510.39524
2342;2006;AT;Salzburg;693.3203883;1;1;12903.63
2343;2006;AT;Carinthia;535.7936508;2;1.5;9380.3
2344;2006;AT;Vienna;868.2204176;1;1;17716.05
2345;2006;AT;Salzburg;614.6862745;2;1.5;10913.35333
2346;2006;AT;Styria;616.3409091;1;1;12567.59
2347;2006;AT;Styria;616.3409091;1;1;17140.88
2348;2006;AT;Vienna;642.36;3;2;24942.79
2349;2006;AT;Tyrol;679.7288136;1;1;16525.4
2350;2006;AT;Styria;482.0213904;3;1.8;16535.02222
2351;2006;AT;Tyrol;493.3823529;4;2.1;9640.380952
2352;2006;AT;Styria;484.9344262;4;2.5;25826.096
2353;2006;AT;Styria;455.5714286;5;2.6;15963.67692
2354;2006;AT;Lower Austria;574.0582011;3;1.8;55289.01667
2355;2006;AT;Lower Austria;556.4260355;4;2.1;15952.30952
2356;2006;AT;Upper Austria;475.3544304;5;3;17396.30667
2357;2006;AT;Tyrol;567.1543624;2;1.5;8095.186667
2358;2006;AT;Lower Austria;515.1014493;2;1.5;13011.57333
2359;2006;AT;Upper Austria;507.6995074;3;1.8;14602.88333
2360;2006;AT;Tyrol;567.1543624;2;1.5;7518.02
2361;2006;AT;Vienna;868.2204176;1;1;10492.82
2362;2006;AT;Lower Austria;515.1014493;2;1.5;12842.43333
2363;2006;AT;Vienna;868.2204176;1;1;26615.62
2364;2006;AT;Carinthia;518.6190476;4;2.1;10123.12857
2365;2006;AT;Styria;455.5714286;5;2.4;27401.70417
2366;2006;AT;Styria;616.3409091;1;1;33047.1
2367;2006;AT;Tyrol;679.7288136;1;1;37415.05
2368;2006;AT;Lower Austria;515.1014493;2;1.5;30548.59333
2369;2006;AT;Lower Austria;515.1014493;2;1.5;22536.06667
2370;2006;AT;Upper Austria;643.2557252;1;1;12628.09
2371;2006;AT;Styria;536.8923077;2;1.5;10133
2372;2006;AT;Styria;482.0213904;3;1.8;24461.75556
2373;2006;AT;Carinthia;434.6923077;6;2.9;11504.7931
2374;2006;AT;Upper Austria;507.6995074;3;2;15062.645
2375;2006;AT;Vienna;868.2204176;1;1;35865.3
2376;2006;AT;Upper Austria;492.875;4;2.5;33699.188
2377;2006;AT;Styria;536.8923077;2;1.5;28095.79333
2378;2006;AT;Vorarlberg;485.6792453;4;2.3;12552.07391
2379;2006;AT;Lower Austria;655.0646154;1;1;20897.87
2380;2006;AT;Upper Austria;493.7943925;2;1.5;33786
2381;2006;AT;Lower Austria;515.1014493;2;1.5;22225.48667
2382;2006;AT;Upper Austria;643.2557252;1;1;28190.88
2383;2006;AT;Tyrol;679.7288136;1;1;19701.07
2384;2006;AT;Upper Austria;507.6995074;3;1.6;17681.1
2385;2006;AT;Lower Austria;515.1014493;2;1.5;18254.76
2386;2006;AT;Carinthia;630.7863248;1;1;8763.29
2387;2006;AT;Lower Austria;574.0582011;3;2;42637.98
2388;2006;AT;Vorarlberg;518.1666667;2;1.5;37793.92
2389;2006;AT;Lower Austria;574.0582011;3;1.6;5868.54375
2390;2006;AT;Vienna;666.9791667;4;2.1;14865
2391;2006;AT;Upper Austria;493.7943925;2;1.5;20573.3
2392;2006;AT;Styria;616.3409091;1;1;14666.77
2393;2006;AT;Tyrol;679.7288136;1;1;13923.95
2394;2006;AT;Vienna;868.2204176;1;1;7945.21
2395;2006;AT;Carinthia;630.7863248;1;1;10890.3
2396;2006;AT;Styria;536.8923077;2;1.5;13599.09333
2397;2006;AT;Burgenland;357.8571429;5;2.8;27699.30714
2398;2006;AT;Vienna;868.2204176;1;1;20042.47
2399;2006;AT;Lower Austria;556.4260355;4;2.5;29228.08
2400;2006;AT;Lower Austria;538.1707317;5;2.8;23546.81786
2401;2006;AT;Vienna;868.2204176;1;1;8736.87
2402;2006;AT;Lower Austria;574.0582011;3;1.8;26560.03333
2403;2006;AT;Salzburg;614.6862745;2;1.3;10581.1
2404;2006;AT;Lower Austria;556.4260355;4;2.5;27112.464
2405;2006;AT;Vienna;642.36;3;2;17272.87
2406;2006;AT;Vienna;868.2204176;1;1;13176.33
2407;2006;AT;Vorarlberg;532.5909091;3;2;14318.655
2408;2006;AT;Tyrol;493.3823529;4;2.3;10569.93478
2409;2006;AT;Lower Austria;515.1014493;2;1.5;10061.17333
2410;2006;AT;Salzburg;554.7636364;3;2;17121.765
2411;2006;AT;Vienna;651.8676056;2;1.5;43360.88
2412;2006;AT;Lower Austria;538.1707317;5;2.6;9084.05
2413;2006;AT;Vienna;651.8676056;2;1.5;14185.00667
2414;2006;AT;Vorarlberg;518.1666667;2;1.5;23673.67333
2415;2006;AT;Styria;536.8923077;2;1.3;15705.04615
2416;2006;AT;Lower Austria;655.0646154;1;1;22512.9
2417;2006;AT;Lower Austria;515.1014493;2;1.5;29915.96667
2418;2006;AT;Lower Austria;538.1707317;5;2.4;33752.2
2419;2006;AT;Salzburg;693.3203883;1;1;17704.9
2420;2006;AT;Upper Austria;475.3544304;5;3;11168.64667
2421;2006;AT;Salzburg;532.7887324;4;2.3;35620.8913
2422;2006;AT;Upper Austria;507.6995074;3;2;28285.515
2423;2006;AT;Styria;484.9344262;4;2.1;15328.27143
2424;2006;AT;Lower Austria;655.0646154;1;1;14157.81
2425;2006;AT;Burgenland;476;3;2;23776.38
2426;2006;AT;Vienna;868.2204176;1;1;22044.76
2427;2006;AT;Lower Austria;515.1014493;2;1.5;19985.50667
2428;2006;AT;Lower Austria;515.1014493;2;1.5;17327.22667
2429;2006;AT;Vienna;642.36;3;1.8;8200.677778
2430;2006;AT;Lower Austria;515.1014493;2;1.5;18929.22
2431;2006;AT;Styria;536.8923077;2;1.3;6349.676923
2432;2006;AT;Vienna;868.2204176;1;1;58542.12
2433;2006;AT;Styria;426.8333333;7;3.4;36558.89706
2434;2006;AT;Vienna;651.8676056;2;1.5;17283.24667
2435;2006;AT;Upper Austria;493.7943925;2;1.5;21120.62667
2436;2006;AT;Styria;482.0213904;3;1.8;21454.27778
2437;2006;AT;Vienna;651.8676056;2;1.3;12354
2438;2006;AT;Lower Austria;497.9166667;6;3.1;6567.293548
2439;2006;AT;Lower Austria;515.1014493;2;1.5;16236.7
2440;2006;AT;Burgenland;480.9878049;2;1.5;18013.81333
2441;2006;AT;Upper Austria;492.875;4;2.1;33057.5381
2442;2006;AT;Styria;536.8923077;2;1.5;22698.24
2443;2006;AT;Lower Austria;515.1014493;2;1.5;20309.88667
2444;2006;AT;Upper Austria;643.2557252;1;1;23831.36
2445;2006;AT;Tyrol;504.5696203;3;2;25528.15
2446;2006;AT;Tyrol;567.1543624;2;1.5;12728.32
2447;2006;AT;Upper Austria;507.6995074;3;2;32556.405
2448;2006;AT;Tyrol;504.5696203;3;2;5443.33
2449;2006;AT;Vienna;642.36;3;1.8;13637.66111
2450;2006;AT;Burgenland;480.9878049;2;1.5;1104.526667
2451;2006;AT;Upper Austria;507.6995074;3;1.8;29348.79444
2452;2006;AT;Tyrol;504.5696203;3;1.8;29982.56111
2453;2006;AT;Lower Austria;655.0646154;1;1;13221.52
2454;2006;AT;Salzburg;614.6862745;2;1.5;19663.70667
2455;2006;AT;Upper Austria;643.2557252;1;1;38033.21
2456;2006;AT;Vienna;868.2204176;1;1;25177.48
2457;2006;AT;Upper Austria;492.875;4;2.1;13517.68095
2458;2006;AT;Lower Austria;538.1707317;5;2.8;6860.15
2459;2006;AT;Lower Austria;515.1014493;2;1.5;258.0533333
2460;2006;AT;Styria;536.8923077;2;1.5;13564.58
2461;2006;AT;Carinthia;535.7936508;2;1.5;32026.64667
2462;2006;AT;Upper Austria;493.7943925;2;1.3;17642.94615
2463;2006;AT;Styria;536.8923077;2;1.3;12602.05385
2464;2006;AT;Salzburg;614.6862745;2;1.5;14008.54667
2465;2006;AT;Styria;616.3409091;1;1;16697.06
2466;2006;AT;Carinthia;527.6;3;2;28460.92
2467;2006;AT;Vienna;642.36;3;2;31512.665
2468;2006;AT;Styria;616.3409091;1;1;35631.49
2469;2006;AT;Vienna;868.2204176;1;1;14356.11
2470;2006;AT;Upper Austria;419.6666667;6;2.9;5371.637931
2471;2006;AT;Upper Austria;493.7943925;2;1.5;24377.68
2472;2006;AT;Vienna;635.4571429;5;3;24873.57333
2473;2006;AT;Styria;484.9344262;4;2.1;22304.5619
2474;2006;AT;Carinthia;535.7936508;2;1.5;19667.94667
2475;2006;AT;Upper Austria;643.2557252;1;1;49232.43
2476;2006;AT;Styria;482.0213904;3;2;24829.085
2477;2006;AT;Lower Austria;515.1014493;2;1.5;24441.30667
2478;2006;AT;Upper Austria;507.6995074;3;2;32945.71
2479;2006;AT;Lower Austria;574.0582011;3;2;28283.935
2480;2006;AT;Salzburg;693.3203883;1;1;10448.61
2481;2006;AT;Lower Austria;515.1014493;2;1.5;25578.70667
2482;2006;AT;Upper Austria;492.875;4;2.5;10750.436
2483;2006;AT;Upper Austria;493.7943925;2;1.5;27629.42667
2484;2006;AT;Styria;616.3409091;1;1;19071.39
2485;2006;AT;Vienna;642.36;3;1.8;18035.67222
2486;2006;AT;Lower Austria;515.1014493;2;1.5;12866.92667
2487;2006;AT;Lower Austria;556.4260355;4;2.1;6943.580952
2488;2006;AT;Styria;616.3409091;1;1;9209.83
2489;2006;AT;Upper Austria;493.7943925;2;1.3;19731.49231
2490;2006;AT;Lower Austria;497.9166667;6;3.1;30336.5871
2491;2006;AT;Carinthia;527.6;3;1.8;25180.52222
2492;2006;AT;Lower Austria;538.1707317;5;3;14239.19
2493;2006;AT;Vienna;581.3;6;2.7;6957.251852
2494;2006;AT;Salzburg;532.7887324;4;2.1;12719.67143
2495;2006;AT;Vorarlberg;518.1666667;2;1.5;17404.71333
2496;2006;AT;Upper Austria;507.6995074;3;1.8;32511.01667
2497;2006;AT;Styria;484.9344262;4;2.1;21334.97143
2498;2006;AT;Lower Austria;556.4260355;4;2.5;19552.756
2499;2006;AT;Lower Austria;515.1014493;2;1.5;12341.06
2500;2006;AT;Lower Austria;556.4260355;4;2.1;12678.38571
2501;2006;AT;Vorarlberg;518.1666667;2;1.5;23892.78
2502;2006;AT;Vienna;651.8676056;2;1.5;38117.12667
2503;2006;AT;Lower Austria;515.1014493;2;1.5;39215.55333
2504;2006;AT;Burgenland;476;3;2;27937.43
2505;2006;AT;Vorarlberg;532.5909091;3;2;46166.305
2506;2006;AT;Salzburg;614.6862745;2;1.5;10268.06
2507;2006;AT;Lower Austria;556.4260355;4;2.5;19258.528
2508;2006;AT;Salzburg;601.1666667;5;3;17301.39667
2509;2006;AT;Upper Austria;493.7943925;2;1.5;17201.62
2510;2006;AT;Vienna;651.8676056;2;1.5;19468.37333
2511;2006;AT;Upper Austria;678;8;3.7;13450.18919
2512;2006;AT;Lower Austria;515.1014493;2;1.5;14901.52
2513;2006;AT;Vienna;651.8676056;2;1.5;12817.24
2514;2006;AT;Salzburg;614.6862745;2;1.5;9775.073333
2515;2006;AT;Tyrol;679.7288136;1;1;28280.9
2516;2006;AT;Salzburg;554.7636364;3;2;21570
2517;2006;AT;Tyrol;567.1543624;2;1.5;17198.86667
2518;2006;AT;Upper Austria;492.875;4;1.9;6546.636842
2519;2006;AT;Styria;536.8923077;2;1.5;9496.44
2520;2006;AT;Tyrol;679.7288136;1;1;3255.86
2521;2006;AT;Salzburg;614.6862745;2;1.5;38172.76
2522;2006;AT;Upper Austria;643.2557252;1;1;25586.89
2523;2006;AT;Vienna;642.36;3;2;18022.26
2524;2006;AT;Styria;616.3409091;1;1;18984.4
2525;2006;AT;Tyrol;567.1543624;2;1.5;13450.63333
2526;2006;AT;Tyrol;679.7288136;1;1;18443.92
2527;2006;AT;Vienna;651.8676056;2;1.5;30786.68
2528;2006;AT;Vorarlberg;622;1;1;8522.6
2529;2006;AT;Lower Austria;515.1014493;2;1.5;40783.10667
2530;2006;AT;Lower Austria;538.1707317;5;3;9569.73
2531;2006;AT;Carinthia;630.7863248;1;1;22033.81
2532;2006;AT;Tyrol;567.1543624;2;1.5;19418.16
2533;2006;AT;Tyrol;493.3823529;4;2.3;6394.847826
2534;2006;AT;Lower Austria;515.1014493;2;1.5;9773.88
2535;2006;AT;Vienna;642.36;3;2;37129.155
2536;2006;AT;Lower Austria;515.1014493;2;1.5;14267.52
2537;2006;AT;Upper Austria;492.875;4;2.3;16477.06522
2538;2006;AT;Styria;482.0213904;3;1.8;19971.26667
2539;2006;AT;Styria;484.9344262;4;2.5;15439.256
2540;2006;AT;Vienna;642.36;3;2;15525.765
2541;2006;AT;Upper Austria;492.875;4;2.1;9722.380952
2542;2006;AT;Vienna;651.8676056;2;1.5;26149.89333
2543;2006;AT;Lower Austria;497.9166667;6;3.5;14505.17143
2544;2006;AT;Vienna;868.2204176;1;1;20595.68
2545;2006;AT;Upper Austria;493.7943925;2;1.5;18085.99333
2546;2006;AT;Vorarlberg;518.1666667;2;1.5;21529.81333
2547;2006;AT;Carinthia;527.6;3;2;63176.765
2548;2006;AT;Upper Austria;493.7943925;2;1.5;7782.14
2549;2006;AT;Carinthia;630.7863248;1;1;15073.74
2550;2006;AT;Carinthia;527.6;3;2;12476.725
